video_id,title,category_id,video_duration,tags_count,views,thumbnail_link,description_length,time_duration,published_at,subscribers,keyword,thumbnail_path,object_complexity,element_complexity,brightness,colorfulness
t1xoIl5IM2I,デスゲームくん(仮)が来た~沈黙のレバー~,24,60.0,3,4834271,https://i.ytimg.com/vi/t1xoIl5IM2I/hqdefault.jpg,0,41,2025-06-05T06:58:53Z,436000,ゲーム,thumbnails/t1xoIl5IM2I.jpg,3,2,57.29630208333333,36.434242451490334
jaifs-DN-TE,ゲームでいつも助けてくれる女の子の正体 #Plottアニメ,1,50.0,0,4110078,https://i.ytimg.com/vi/jaifs-DN-TE/hqdefault.jpg,2154,47,2025-05-30T08:00:50Z,2710000,ゲーム,thumbnails/jaifs-DN-TE.jpg,2,2,77.0790625,37.84729933470609
xw6VfH_VoQY,3姉妹の中だけで流行ってる謎ゲームwwwトトロのメイちゃん選手権#Shorts,22,24.0,7,4630844,https://i.ytimg.com/vi/xw6VfH_VoQY/hqdefault.jpg,1987,52,2025-05-25T08:01:07Z,1130000,ゲーム,thumbnails/xw6VfH_VoQY.jpg,4,3,76.39155092592593,32.67379208006613
E2sKybWNI0s,Owning Every Nintendo Switch Game!,20,28.0,0,4358173,https://i.ytimg.com/vi/E2sKybWNI0s/hqdefault.jpg,52,51,2025-05-25T19:00:12Z,1790000,ゲーム,thumbnails/E2sKybWNI0s.jpg,3,1,94.70258101851852,52.11223910248593
tFf8nq-Dqyc,これなんの曲？？ #shorts #マインクラフト #マイクラ,20,16.0,2,4845321,https://i.ytimg.com/vi/tFf8nq-Dqyc/hqdefault.jpg,242,34,2025-06-12T07:01:00Z,132000,ゲーム,thumbnails/tFf8nq-Dqyc.jpg,1,1,54.34327546296296,31.78603150623653
xfFduHpJLHg,Who could it be? ItalianBrainrot Tongtongtong Sahuru! 👾🤔 #ItalianBrainrot #hotel #game,20,15.0,74,4529054,https://i.ytimg.com/vi/xfFduHpJLHg/hqdefault.jpg,86,32,2025-06-14T13:01:43Z,1500000,ゲーム,thumbnails/xfFduHpJLHg.jpg,1,1,81.96270833333334,59.200117649442
dR5Ewbw6z8U,イカゲームを忍術で突破するやつ #ナルトダンス #火影忍者 #squidgame,23,19.0,0,4762685,https://i.ytimg.com/vi/dR5Ewbw6z8U/hqdefault.jpg,0,39,2025-06-07T10:10:00Z,2590000,ゲーム,thumbnails/dR5Ewbw6z8U.jpg,9,1,78.47041666666667,16.31987742592627
XtCN111E8P8,【ゲーセン】ハーゲンダッツを100円で確実に取る方法を教えてあげました。(クレーンゲーム),20,100.0,0,3620945,https://i.ytimg.com/vi/XtCN111E8P8/hqdefault.jpg,434,48,2025-05-29T11:49:04Z,69500,ゲーム,thumbnails/XtCN111E8P8.jpg,1,1,73.76819444444445,25.456632095501977
NWfcCwdxHrI,無料のパズルゲーム Longcat #shorts,20,51.0,11,3556311,https://i.ytimg.com/vi/NWfcCwdxHrI/hqdefault.jpg,98,38,2025-06-08T08:00:31Z,32900,ゲーム,thumbnails/NWfcCwdxHrI.jpg,0,0,54.148159722222225,64.07072639618704
dOvDREnd17A,100億円のSwitch2を当てろ！　#shorts,23,56.0,5,3615988,https://i.ytimg.com/vi/dOvDREnd17A/hqdefault.jpg,462,47,2025-05-30T07:09:52Z,1050000,ゲーム,thumbnails/dOvDREnd17A.jpg,1,1,40.69535300925926,55.49045652539064
LJvLE5_j_K4,デスゲームくん(仮)が来た~選ぶ者、選ばれる者~,20,60.0,1,3876791,https://i.ytimg.com/vi/LJvLE5_j_K4/hqdefault.jpg,0,60,2025-05-17T11:37:40Z,436000,ゲーム,thumbnails/LJvLE5_j_K4.jpg,2,2,82.06646412037037,29.61795210900861
Wvy0PusPs2g,このゲームサンダーがバグ級に強すぎるだろｗｗｗｗ マリオカートワールド 実況 マリカワ #shorts,20,49.0,0,3436084,https://i.ytimg.com/vi/Wvy0PusPs2g/hqdefault.jpg,556,40,2025-06-06T08:35:03Z,494000,ゲーム,thumbnails/Wvy0PusPs2g.jpg,0,0,26.146001157407408,48.59684124789364
ebV1bapCV5Y,「 勝手に戦え 」とネットで話題のホラーゲーム『 口裂け女 vs 青鬼 』,20,11243.0,11,1961310,https://i.ytimg.com/vi/ebV1bapCV5Y/hqdefault.jpg,604,44,2025-06-02T08:30:19Z,5360000,ゲーム,thumbnails/ebV1bapCV5Y.jpg,3,2,41.34921875,43.49598855032495
sOZL1uRazec,トゥントゥントゥンサフールの間は通れるの！？🫢 #shorts #マイクラ,20,17.0,2,3949723,https://i.ytimg.com/vi/sOZL1uRazec/hqdefault.jpg,51,59,2025-05-18T00:30:49Z,420000,ゲーム,thumbnails/sOZL1uRazec.jpg,0,0,120.89373263888888,35.36495059302537
AxCtoGH_RPw,20年前に出た超人気ゲーム『 たまごっちのプチプチおみせっち - 完全クリア編 - 』,20,6059.0,10,1925856,https://i.ytimg.com/vi/AxCtoGH_RPw/hqdefault.jpg,584,56,2025-05-21T09:35:46Z,5360000,ゲーム,thumbnails/AxCtoGH_RPw.jpg,0,0,129.12958912037038,147.41845697372966
sFEdul0Z7kA,【推しとは】ヒトカゲがまさかの使われ方をする推しポケ大会が酷すぎるww【ポケモンSV】【スカーレット・バイオレット】【うさごん】,20,60.0,67,3370640,https://i.ytimg.com/vi/sFEdul0Z7kA/hqdefault.jpg,1370,46,2025-05-31T09:25:06Z,389000,ゲーム,thumbnails/sFEdul0Z7kA.jpg,0,0,63.5850462962963,31.949747884895988
1JstjkoXsN4,【教師の本音】いじめ生徒3人を秒殺KO教育するすごい先生,17,20.0,71,24718837,https://i.ytimg.com/vi/1JstjkoXsN4/hqdefault.jpg,1555,39,2025-06-07T11:03:19Z,16500,教育,thumbnails/1JstjkoXsN4.jpg,4,1,71.72697916666667,41.80220270877393
UGnDuRe9KXo,損保ジャパン ACTIONS！「防災教育プログラム」篇　30秒,29,31.0,0,5428119,https://i.ytimg.com/vi/UGnDuRe9KXo/hqdefault.jpg,138,61,2025-05-16T08:38:38Z,11100,教育,thumbnails/UGnDuRe9KXo.jpg,6,3,66.43839699074074,17.989825272613366
EuxclxPhqBg,【賛否あり】確実な犬の排便教育をする方法,27,19.0,0,9951803,https://i.ytimg.com/vi/EuxclxPhqBg/hqdefault.jpg,0,50,2025-05-27T08:30:16Z,34900,教育,thumbnails/EuxclxPhqBg.jpg,8,2,71.16997106481482,28.40142128575333
VCo4pA_OqXo,息子を分からせる教育方法,22,45.0,0,6472279,https://i.ytimg.com/vi/VCo4pA_OqXo/hqdefault.jpg,0,54,2025-05-23T10:01:01Z,24400,教育,thumbnails/VCo4pA_OqXo.jpg,2,2,78.33071180555555,29.00453367353752
nMWVWpFoxHI,損保ジャパン ACTIONS！「防災教育プログラム」篇　15秒,29,16.0,0,2694905,https://i.ytimg.com/vi/nMWVWpFoxHI/hqdefault.jpg,138,61,2025-05-16T08:38:33Z,11100,教育,thumbnails/nMWVWpFoxHI.jpg,6,3,66.43839699074074,17.989825272613366
plTgGVKEv9I,小学奥数——叛变法 #学习 #教育學習 #小学数学,22,140.0,0,3201991,https://i.ytimg.com/vi/plTgGVKEv9I/hqdefault.jpg,59,41,2025-06-04T22:00:59Z,17000,教育,thumbnails/plTgGVKEv9I.jpg,3,2,106.35710648148148,20.574214873843825
TzqggaVsz7g,教育しすぎてるママ #あるある #子持ち #コント #保育士,22,15.0,0,3331848,https://i.ytimg.com/vi/TzqggaVsz7g/hqdefault.jpg,0,58,2025-05-19T13:13:52Z,25200,教育,thumbnails/TzqggaVsz7g.jpg,4,1,92.07460648148148,30.39121662900058
5solPfD8KSk,【2ch】彡(^)(^)「うちのカーチャンの教育法が酷すぎるw」→ニート三兄弟を作り出すwww,24,60.0,3,2558725,https://i.ytimg.com/vi/5solPfD8KSk/hqdefault.jpg,331,36,2025-06-10T07:00:12Z,242000,教育,thumbnails/5solPfD8KSk.jpg,0,0,85.64908564814814,45.13487070341023
oeW5L97fQ88,抗日教育を受けた北朝鮮人が初めて日本に来て衝撃を受ける,22,885.0,15,1211438,https://i.ytimg.com/vi/oeW5L97fQ88/hqdefault.jpg,360,44,2025-06-02T10:47:18Z,626000,教育,thumbnails/oeW5L97fQ88.jpg,10,1,95.15419560185184,65.08859364897398
hArjwPD_mdI,男生變男人 #教育 #shorts,28,55.0,0,2151441,https://i.ytimg.com/vi/hArjwPD_mdI/hqdefault.jpg,68,31,2025-06-15T05:20:49Z,13200,教育,thumbnails/hArjwPD_mdI.jpg,1,1,35.56969328703704,24.14407846223942
1MrKlFpMxjc,孩子出门在外 一定要牢记这四点#教育 #家长必读 #家庭教育 #出门牢记这四点,22,48.0,3,1776765,https://i.ytimg.com/vi/1MrKlFpMxjc/hqdefault.jpg,93,55,2025-05-21T21:55:09Z,3560,教育,thumbnails/1MrKlFpMxjc.jpg,7,4,73.63153935185186,29.889917080893227
gLiz_N8mx-M,ラブール警部🔍おやつチャレンジ🍬 | 新エピソード | 子供向け安全教育 | 赤ちゃんが喜ぶアニメ | 動画 | ベビーバス| BabyBus,27,1768.0,27,885881,https://i.ytimg.com/vi/gLiz_N8mx-M/hqdefault.jpg,1416,32,2025-06-14T08:00:46Z,5190000,教育,thumbnails/gLiz_N8mx-M.jpg,3,1,100.69612847222224,123.0931212481847
_hsi_FnnHVc,お妃教育で判明した美智子様と雅子様の違い,25,60.0,0,1643641,https://i.ytimg.com/vi/_hsi_FnnHVc/hqdefault.jpg,63,49,2025-05-27T21:19:05Z,122000,教育,thumbnails/_hsi_FnnHVc.jpg,3,2,55.94475115740741,35.65891094945243
8XAUIgQ6Bng,『教育虐待をする毒親の末路』後編 #ネクストサウナ,24,164.0,5,986554,https://i.ytimg.com/vi/8XAUIgQ6Bng/hqdefault.jpg,629,33,2025-06-12T22:00:08Z,807000,教育,thumbnails/8XAUIgQ6Bng.jpg,2,1,86.37195601851852,64.98799694249371
5JDhvkXU-ks,パパ、末っ子にガチ教育されるwww,22,34.0,0,1296400,https://i.ytimg.com/vi/5JDhvkXU-ks/hqdefault.jpg,80,52,2025-05-25T08:00:05Z,15900,教育,thumbnails/5JDhvkXU-ks.jpg,9,4,78.12987268518519,20.372028803551455
yLK3D_ayiys,受精から出産まで（ティーンの性教育シリーズ２）,27,1193.0,0,542577,https://i.ytimg.com/vi/yLK3D_ayiys/hqdefault.jpg,170,40,2025-06-06T08:30:35Z,3330,教育,thumbnails/yLK3D_ayiys.jpg,0,0,119.01269097222222,52.63327123824614
hVsB5fWoIfU,『教育虐待をする毒親の末路』前編 #ネクストサウナ,24,106.0,5,792903,https://i.ytimg.com/vi/hVsB5fWoIfU/hqdefault.jpg,629,35,2025-06-11T11:28:50Z,807000,教育,thumbnails/hVsB5fWoIfU.jpg,2,1,65.81390625,26.597780314121156
XPMLqXCJ0k4,不倫突撃「教育現場で起きた“命の裏切り”」,24,2593.0,5,442768,https://i.ytimg.com/vi/XPMLqXCJ0k4/hqdefault.jpg,910,56,2025-05-21T12:01:05Z,268000,教育,thumbnails/XPMLqXCJ0k4.jpg,3,2,67.72462384259259,51.738539256241914
DjAUYktcHRU,母親から受けた教育で復讐,22,53.0,0,894079,https://i.ytimg.com/vi/DjAUYktcHRU/hqdefault.jpg,2,33,2025-06-12T22:00:15Z,47500,教育,thumbnails/DjAUYktcHRU.jpg,15,3,27.405219907407407,37.5112045684879
-KuCX6cJYGM,「教師はバカにされている」なぜ時代遅れな授業ばかり？スマホ時代に地図記号、勉強せず部活三昧…間違いだらけの日本教育に物申す！【アレン様×トンツカタン森本】,25,1278.0,12,417633,https://i.ytimg.com/vi/-KuCX6cJYGM/hqdefault.jpg,641,57,2025-05-19T22:00:01Z,1760000,教育,thumbnails/-KuCX6cJYGM.jpg,3,1,102.82855902777776,82.21478035628887
8AbBpcWCUds,【上下関係のまだ分からないレトリバー】を教育する柴犬と力不足のハスキーが面白すぎる #柴犬 #シベリアンハスキー#shorts,15,62.0,0,928426,https://i.ytimg.com/vi/8AbBpcWCUds/hqdefault.jpg,0,56,2025-05-21T11:00:19Z,282000,教育,thumbnails/8AbBpcWCUds.jpg,4,2,36.06954861111111,20.976990223384096
vxj1JdKJoqA,【末路コント】教育虐待をする毒親の末路,24,542.0,5,380780,https://i.ytimg.com/vi/vxj1JdKJoqA/hqdefault.jpg,629,34,2025-06-12T09:47:51Z,807000,教育,thumbnails/vxj1JdKJoqA.jpg,2,1,102.60933449074074,86.086874467556
fAnqNfzWevE,日本の道徳教育の失敗例 #shorts,22,14.0,0,771810,https://i.ytimg.com/vi/fAnqNfzWevE/hqdefault.jpg,0,32,2025-06-14T10:01:06Z,113000,教育,thumbnails/fAnqNfzWevE.jpg,4,1,75.74109375,16.896635652889294
fSOBRJGOZFA,ラブール警部🔍毛の秘密 | 新エピソード | 子供向け安全教育 | 赤ちゃんが喜ぶアニメ | 動画 | ベビーバス| BabyBus,27,1211.0,29,339867,https://i.ytimg.com/vi/fSOBRJGOZFA/hqdefault.jpg,1416,50,2025-05-27T08:00:45Z,5190000,教育,thumbnails/fSOBRJGOZFA.jpg,2,2,141.65209490740742,59.21828213933672
Jg6S7_4_jJI,僕らが教育系であることを証明してみた。,24,1054.0,3,324029,https://i.ytimg.com/vi/Jg6S7_4_jJI/hqdefault.jpg,692,46,2025-05-31T13:10:26Z,793000,教育,thumbnails/Jg6S7_4_jJI.jpg,3,1,116.39633101851852,65.1783886141664
AFcQNCLLGFM,狭い隙間に入らない | 子供向け安全教育 | 赤ちゃんが喜ぶアニメ | 動画 | ベビーバス| BabyBus,27,1863.0,27,262275,https://i.ytimg.com/vi/AFcQNCLLGFM/hqdefault.jpg,1416,31,2025-06-15T08:00:09Z,5190000,教育,thumbnails/AFcQNCLLGFM.jpg,1,1,97.73616898148148,99.29039818190498
LfKYq9oCQX8,女子高生の学校教育のおかしな校則あるある　#学校 #学校あるある #教育 #女子高生 #jk #先生,10,15.0,0,451216,https://i.ytimg.com/vi/LfKYq9oCQX8/hqdefault.jpg,0,58,2025-05-19T12:21:59Z,5410,教育,thumbnails/LfKYq9oCQX8.jpg,4,1,97.47335069444443,24.31366669271251
UYLnhnwDoH8,言うことを聞かない子猫を教育する母猫,24,49.0,0,429524,https://i.ytimg.com/vi/UYLnhnwDoH8/hqdefault.jpg,0,51,2025-05-26T13:25:56Z,61500,教育,thumbnails/UYLnhnwDoH8.jpg,2,1,70.34821759259259,39.17717200725926
x06CfZCqwAg,ゴミ上司が教育係になってしまった日の営業【あるある】,22,1416.0,12,202919,https://i.ytimg.com/vi/x06CfZCqwAg/hqdefault.jpg,990,37,2025-06-09T09:01:30Z,322000,教育,thumbnails/x06CfZCqwAg.jpg,4,3,91.56265046296296,95.00981365217778
GLBApBiqAG8,過酷なイメージが先行する教育現場…どんな働き方？2人の新人教員に密着！,25,449.0,0,191681,https://i.ytimg.com/vi/GLBApBiqAG8/hqdefault.jpg,355,37,2025-06-09T10:14:24Z,40500,教育,thumbnails/GLBApBiqAG8.jpg,2,1,109.45710648148147,36.3432271127252
CeznVFMOXBU,教育より役割が人を育てる。Gulden Draak M20,22,6249.0,0,185613,https://i.ytimg.com/vi/CeznVFMOXBU/hqdefault.jpg,96,36,2025-06-10T13:03:31Z,1590000,教育,thumbnails/CeznVFMOXBU.jpg,4,3,124.07708333333332,25.588187993199547
mn1ehIUCe-w,女子高生の学校教育のブラック校則あるある　#学校 #学校あるある #学生 #教育 #女子高生,10,17.0,0,396587,https://i.ytimg.com/vi/mn1ehIUCe-w/hqdefault.jpg,0,49,2025-05-28T11:07:03Z,5410,教育,thumbnails/mn1ehIUCe-w.jpg,3,1,98.20458333333332,46.93750704883689
1mnw8k80eOw,日本の教育とアメリカの教育の違いを面接練習込みでしっかり答えてみたら。。。,22,247.0,52,174425,https://i.ytimg.com/vi/1mnw8k80eOw/hqdefault.jpg,525,58,2025-05-19T09:23:20Z,223000,教育,thumbnails/1mnw8k80eOw.jpg,6,4,106.55960648148148,92.92854733618256
KS8n7lOUOdc,【アメリカ】教育係のドライバーさんの給料が1週間で90万円！？,2,996.0,9,167830,https://i.ytimg.com/vi/KS8n7lOUOdc/hqdefault.jpg,1394,53,2025-05-24T11:00:07Z,226000,教育,thumbnails/KS8n7lOUOdc.jpg,13,3,93.8449363425926,76.8062784784049
LRGkzIbADHc,「給食は無償が当たり前でしょ！」教育軽視の日本政府にひろゆきガチギレ【2023年9月30日】#shorts #ひろゆき#給食#政治#政府#教育,22,57.0,0,296186,https://i.ytimg.com/vi/LRGkzIbADHc/hqdefault.jpg,273,48,2025-05-29T09:30:16Z,26100,教育,thumbnails/LRGkzIbADHc.jpg,1,1,65.978125,39.8801623661652
8PrWmFJJH9g,「自らを犠牲に教育した」樫本監督について解説#アニメ#野球#メジャー,17,58.0,0,328119,https://i.ytimg.com/vi/8PrWmFJJH9g/hqdefault.jpg,124,37,2025-06-09T12:00:14Z,32300,教育,thumbnails/8PrWmFJJH9g.jpg,0,0,109.61096064814816,28.580495782320565
QMgGU4lHRnA,遂に訪れた運命の瞬間！阿久津真矢が池内愛に捧ぐラストレッスン！#女王の教室 #ドラマ,1,60.0,3,293193,https://i.ytimg.com/vi/QMgGU4lHRnA/hqdefault.jpg,347,56,2025-05-21T10:00:42Z,4620,教育,thumbnails/QMgGU4lHRnA.jpg,2,1,38.25553240740741,18.58512486570396
aE7iuMnTNdM,この数学の問題義務教育レベルw #ゆっくり解説 #数学,22,50.0,0,242394,https://i.ytimg.com/vi/aE7iuMnTNdM/hqdefault.jpg,0,35,2025-06-11T10:00:00Z,19400,教育,thumbnails/aE7iuMnTNdM.jpg,0,0,134.2261574074074,49.75048705983658
ZblsmBtau00,学歴ゼロから逆転した偉人たち #教育 #転職  #就活,22,12.0,0,380287,https://i.ytimg.com/vi/ZblsmBtau00/hqdefault.jpg,0,36,2025-06-10T08:43:28Z,2680,教育,thumbnails/ZblsmBtau00.jpg,1,1,104.46277777777776,24.783507745771537
-vPxHTVBzI0,【特攻の難しさ】#歴史 #解説 #教育 #日本軍 #historyfactsshorts,27,66.0,0,226882,https://i.ytimg.com/vi/-vPxHTVBzI0/hqdefault.jpg,451,57,2025-05-20T10:00:15Z,296000,教育,thumbnails/-vPxHTVBzI0.jpg,0,0,93.58491898148148,46.852727354637686
110yCbjSUiQ,「子供のやる気を潰す」やってはいけない教育とは？ 家庭でやってしまいがちな「子どもの接し方」7選【成田修造/宮村優子/星友啓/岸谷蘭丸】EduPassion,25,873.0,13,106974,https://i.ytimg.com/vi/110yCbjSUiQ/hqdefault.jpg,568,44,2025-06-02T10:00:04Z,1760000,教育,thumbnails/110yCbjSUiQ.jpg,3,1,74.45910879629629,92.51946733177972
-6oI1RlPIKo,【伊藤整一の最期】#歴史 #解説 #教育 #日本軍 #historyfactsshorts,27,70.0,0,230556,https://i.ytimg.com/vi/-6oI1RlPIKo/hqdefault.jpg,451,43,2025-06-03T12:40:14Z,296000,教育,thumbnails/-6oI1RlPIKo.jpg,7,2,61.93242476851851,41.25301374070496
ahfgsGtRswo,女子高生の学校教育で人気の先生あるある　#学校 #学校あるある #教育 #女子高生 #先生 #先生あるある,10,15.0,0,241686,https://i.ytimg.com/vi/ahfgsGtRswo/hqdefault.jpg,0,59,2025-05-18T00:55:01Z,5410,教育,thumbnails/ahfgsGtRswo.jpg,2,2,84.67154513888889,27.38222374804157
41kyuDnN8IM,【義務教育の敗北】天才的なまさかの珍回答を連発し、一同を爆笑させるホロメンまとめ36連発w【ホロライブ/さくらみこ/兎田ぺこら/夜空メル/戌神ころね/切り抜き】,20,1566.0,6,103844,https://i.ytimg.com/vi/41kyuDnN8IM/hqdefault.jpg,3860,50,2025-05-27T11:00:13Z,82300,教育,thumbnails/41kyuDnN8IM.jpg,1,1,122.67061921296296,84.4876811341987
YCSZhNct72A,易错题 #混合式學習 #mathematics #learn #教育學習 #maths #数学,22,56.0,0,229521,https://i.ytimg.com/vi/YCSZhNct72A/hqdefault.jpg,0,48,2025-05-29T07:57:22Z,9070,教育,thumbnails/YCSZhNct72A.jpg,0,0,104.66633101851852,16.50177199175603
N3WXtgBxCVg,2025京都大学、就職先ランキング🏫 #受験 #教育 #就活,22,11.0,0,244542,https://i.ytimg.com/vi/N3WXtgBxCVg/hqdefault.jpg,0,48,2025-05-29T10:23:39Z,2680,教育,thumbnails/N3WXtgBxCVg.jpg,0,0,94.42381944444443,20.345063189109723
v9kyee6mlqU,女子高生のやばい学生生徒！教育あるある　#学校 #学校あるある #学生 #教育 #女子高生,10,20.0,0,185969,https://i.ytimg.com/vi/v9kyee6mlqU/hqdefault.jpg,0,44,2025-06-02T11:15:33Z,5410,教育,thumbnails/v9kyee6mlqU.jpg,5,3,84.68925347222222,30.76845875179654
IHaTZE1_VzY,旱鸭子10秒学会仰漂，不会游泳的朋友们多练习几次，熟悉以后就能游起来了，建议大家在有人监管的情况下练习，安全第一#防溺水 #防溺水教育 #溺水自救 #溺水 #防溺水安全教育视频,22,26.0,3,241213,https://i.ytimg.com/vi/IHaTZE1_VzY/hqdefault.jpg,192,47,2025-05-30T00:08:45Z,16700,教育,thumbnails/IHaTZE1_VzY.jpg,2,2,88.9715162037037,108.49422034303733
Y5QSkoAvEiQ,アメリカの金持ちお嬢と一晩過ごすと受ける文化ショック,22,60.0,66,7198396,https://i.ytimg.com/vi/Y5QSkoAvEiQ/hqdefault.jpg,39,57,2025-05-20T10:00:58Z,72300,旅行,thumbnails/Y5QSkoAvEiQ.jpg,4,1,64.83548611111111,20.449586119075978
4uuMikSw4HE,2人でハワイ旅行にきました,24,2153.0,8,3885223,https://i.ytimg.com/vi/4uuMikSw4HE/hqdefault.jpg,2033,57,2025-05-20T10:30:03Z,5060000,旅行,thumbnails/4uuMikSw4HE.jpg,2,1,93.0007175925926,55.46250613364346
xudMWGWRqzw,ドッキリ‼️修学旅行から帰ってきて突然パパが坊主になってたら小6娘はどんな反応？😳#shorts,22,112.0,7,6549217,https://i.ytimg.com/vi/xudMWGWRqzw/hqdefault.jpg,934,45,2025-05-31T23:00:58Z,267000,旅行,thumbnails/xudMWGWRqzw.jpg,5,2,62.26414351851851,34.843560458674
xBa9rIeqajc,選択肢がない修学旅行,23,10.0,0,8929319,https://i.ytimg.com/vi/xBa9rIeqajc/hqdefault.jpg,63,60,2025-05-17T09:01:20Z,607000,旅行,thumbnails/xBa9rIeqajc.jpg,4,1,77.96230324074074,13.73175032844472
dmj9E7Juywo,【盛れてはいけない旅行】すっぴんで高級ホテル堪能してたら神降臨したwww,23,6671.0,12,3243835,https://i.ytimg.com/vi/dmj9E7Juywo/hqdefault.jpg,4015,59,2025-05-18T11:01:05Z,3660000,旅行,thumbnails/dmj9E7Juywo.jpg,2,1,72.08988425925926,69.34302068682707
e2v7AAQV73M,修学旅行にスマホを持ってくる生徒に先生は#shorts #先生 #学校,27,25.0,48,6678217,https://i.ytimg.com/vi/e2v7AAQV73M/hqdefault.jpg,530,44,2025-06-02T09:00:50Z,567000,旅行,thumbnails/e2v7AAQV73M.jpg,11,3,66.48913773148148,35.88168482708066
sJ_RsJ_0nFU,沖縄に来た外国人が経験すること,22,61.0,0,4956704,https://i.ytimg.com/vi/sJ_RsJ_0nFU/hqdefault.jpg,39,40,2025-06-06T08:45:05Z,70200,旅行,thumbnails/sJ_RsJ_0nFU.jpg,3,1,47.76298032407407,33.27373407079174
pGKRYDw3OMc,修学旅行前と後の違い！！　#shorts,22,43.0,0,4969608,https://i.ytimg.com/vi/pGKRYDw3OMc/hqdefault.jpg,0,44,2025-06-02T07:45:06Z,2750,旅行,thumbnails/pGKRYDw3OMc.jpg,0,0,75.7477199074074,48.08053501490906
Ds2nZ0K6n3c,修学旅行で部屋の移動をたくらむ生徒に対して先生は#shorts #先生 #学校,27,31.0,42,4774107,https://i.ytimg.com/vi/Ds2nZ0K6n3c/hqdefault.jpg,530,49,2025-05-28T09:00:31Z,567000,旅行,thumbnails/Ds2nZ0K6n3c.jpg,1,1,70.27343171296296,37.869213036349166
6XSgCgDpybc,進撃のノアと結婚するきっかけとなったハワイ旅行,24,4453.0,10,2108130,https://i.ytimg.com/vi/6XSgCgDpybc/hqdefault.jpg,2441,38,2025-06-08T10:30:08Z,5060000,旅行,thumbnails/6XSgCgDpybc.jpg,9,4,102.56708912037035,28.80599890530599
jMENhS459yQ,これ見て悲しまない人いるの…?😢#高校2年生修学旅行事故,22,25.0,0,4436146,https://i.ytimg.com/vi/jMENhS459yQ/hqdefault.jpg,0,61,2025-05-16T08:19:28Z,9220,旅行,thumbnails/jMENhS459yQ.jpg,1,1,40.992164351851855,12.01114627665734
jD7iClRBsC0,スイスの帰宅風景,24,30.0,0,4589627,https://i.ytimg.com/vi/jD7iClRBsC0/hqdefault.jpg,0,49,2025-05-28T07:00:43Z,115000,旅行,thumbnails/jD7iClRBsC0.jpg,5,2,70.33173032407407,32.94978555180733
CDOSVsXYUJQ,【後編】盛れてはいけないが故に最高で最狂の旅行になりまんた２０２５,23,6297.0,12,1806913,https://i.ytimg.com/vi/CDOSVsXYUJQ/hqdefault.jpg,3799,52,2025-05-25T11:00:18Z,3660000,旅行,thumbnails/CDOSVsXYUJQ.jpg,2,1,63.22008680555555,83.8538506376361
Mm99wev_9B4,【衝撃】世紀末すぎる修学旅行　#マイクラ #shorts,20,59.0,5,3118122,https://i.ytimg.com/vi/Mm99wev_9B4/hqdefault.jpg,55,47,2025-05-30T12:14:40Z,74600,旅行,thumbnails/Mm99wev_9B4.jpg,0,0,69.6316724537037,28.79981118265965
