youtube_top_jp_bimonthly_all
video_id,title,category_id,video_duration,tags_count,views,likes,comment_count,thumbnail_link,description_length,time_duration,published_at,subscribers,keyword,thumbnail_path,object_complexity,element_complexity,brightness,colorfulness
Jm8Tp9yeUQ8,㊗️130万再生!!膵臓の健康に悪い食品５選！ #あなたの健康を守るライフハック　 #健康 #雑学  #医療 #すい臓　#shorts,22,99.0,0,1337754,18848,131,https://i.ytimg.com/vi/Jm8Tp9yeUQ8/hqdefault.jpg,1329,16,2025-06-24T09:30:09Z,321000,健康,thumbnails/Jm8Tp9yeUQ8.jpg,1,1,81.60061921296300,38.286595738083700
95vAVsXA750,砂糖よりヤバい食品3選！ #健康習慣 #健康,22,27.0,10,1925329,40842,55,https://i.ytimg.com/vi/95vAVsXA750/hqdefault.jpg,218,11,2025-06-30T07:35:06Z,6510,健康,thumbnails/95vAVsXA750.jpg,0,0,108.78370949074100,35.37871930577870
tMJ1Rf_jp3U,食後に絶対食べてはいけない5つの食べ物  #健康  #食事 #健康情報,28,86.0,0,1479539,21944,227,https://i.ytimg.com/vi/tMJ1Rf_jp3U/hqdefault.jpg,306,23,2025-06-17T13:13:00Z,74500,健康,thumbnails/tMJ1Rf_jp3U.jpg,2,1,62.597233796296300,55.94442506309810
DDdXkwa_SgY,東大医学部卒業後無職…/医学の嘘を暴露/禁煙グルテンフリー断酒 健康に毒される日本人,24,3009.0,0,733997,20321,1638,https://i.ytimg.com/vi/DDdXkwa_SgY/hqdefault.jpg,1302,5,2025-07-05T09:00:15Z,1710000,健康,thumbnails/DDdXkwa_SgY.jpg,1,1,86.76148726851850,61.365677422704800
c126I-avAVk,最新研究：逆轉肌肉流失！科學證實8種「超級食物」，24小時內重啟您的雙腿力量！#腿部無力 #肌肉流失 #銀髮族 #肌少症 #食療 #健康飲食 #骨頭湯 #增加腿力#健康知识#老年健康#健康之眼,22,1467.0,31,683809,22978,849,https://i.ytimg.com/vi/c126I-avAVk/hqdefault.jpg,484,17,2025-06-24T04:18:44Z,83900,健康,thumbnails/c126I-avAVk.jpg,2,2,49.58737847222220,63.65467993854400
Cx0VdnGZAE8,Doctor Reacts: born with an extra finger,27,15.0,24,1394733,32043,1232,https://i.ytimg.com/vi/Cx0VdnGZAE8/hqdefault.jpg,1254,4,2025-07-06T23:30:04Z,1070000,健康,thumbnails/Cx0VdnGZAE8.jpg,4,1,85.6732175925926,29.959493937834900
bFdFbU0W7T4,你真的了解沙丁魚嗎？老年人吃罐頭沙丁魚到底是健康還是有害，看看科學揭示真相！ #樂活養生 #健康知識 #老年健康,22,1427.0,0,629432,17979,719,https://i.ytimg.com/vi/bFdFbU0W7T4/hqdefault.jpg,182,25,2025-06-16T06:37:50Z,118000,健康,thumbnails/bFdFbU0W7T4.jpg,2,2,73.89458333333330,100.21199753289200
Gfnj3F7Ukvg,誰かに話したくなる「脂肪肝、脳梗塞、ガン」と健康の雑学,26,1775.0,8,607198,2774,40,https://i.ytimg.com/vi/Gfnj3F7Ukvg/hqdefault.jpg,855,29,2025-06-11T11:00:33Z,11200,健康,thumbnails/Gfnj3F7Ukvg.jpg,2,1,159.3200173611110,57.15726567184390
jejKQa11eys,女性が関係を持ちたいときに見せる4つのサイン｜女性が一緒に寝たいときに出すサインとは？｜老後の知恵｜老年の関係性｜幸せな人生｜,22,1216.0,30,587270,3369,102,https://i.ytimg.com/vi/jejKQa11eys/hqdefault.jpg,644,5,2025-07-05T20:00:29Z,6680,健康,thumbnails/jejKQa11eys.jpg,2,2,44.164774305555600,56.879355448339600
unAiR9C8KVQ,水の代わりに飲むと良いお茶5選  #健康 #栄養 #健康情報,28,82.0,0,1197368,23118,136,https://i.ytimg.com/vi/unAiR9C8KVQ/hqdefault.jpg,414,13,2025-06-27T12:02:07Z,74500,健康,thumbnails/unAiR9C8KVQ.jpg,0,0,92.9814699074074,79.59984403425940
LuhENh6hucM,目の寿命は60年／むき出しの臓器「目」に有害な習慣／100歳まで見える目を保つ方法／老眼は20歳から／スマホ、コンタクトは目をダメにする／黒いサングラスは危険／レーシック済みハセンの恐怖【健康新常識】,26,1921.0,62,475125,7201,265,https://i.ytimg.com/vi/LuhENh6hucM/hqdefault.jpg,2384,4,2025-07-06T11:00:36Z,3380000,健康,thumbnails/LuhENh6hucM.jpg,3,1,89.06916087962960,103.35186727790000
9wnZ1cf1KDI,SNSで話題の健康キャンセル界隈飯をブチギレ氏原がレビューしてみた,23,1293.0,59,464260,6475,337,https://i.ytimg.com/vi/9wnZ1cf1KDI/hqdefault.jpg,976,22,2025-06-18T12:00:16Z,442000,健康,thumbnails/9wnZ1cf1KDI.jpg,6,3,96.70358796296300,68.53855268199510
Kh8e3pHel7s,長輩注意！睡前一定要吃這種食物，不然肌肉會在半夜悄悄流失！8大護肌食物，第1名效果驚人！#肌肉流失 #肌少症 #銀髮族 #睡前飲食 #蛋白質 #增加肌肉 #長輩健康 #酪蛋白#老年健康#逍遙健康指南,22,2364.0,37,461774,17918,682,https://i.ytimg.com/vi/Kh8e3pHel7s/hqdefault.jpg,508,14,2025-06-26T15:43:11Z,47800,健康,thumbnails/Kh8e3pHel7s.jpg,2,2,45.75763888888890,70.262567847544
FOXUsZVM95M,60歳からでも遅くない！男性機能を取り戻す秘訣とは？【老後の知恵・幸せな人生】| シニア健康,27,998.0,62,426389,7907,252,https://i.ytimg.com/vi/FOXUsZVM95M/hqdefault.jpg,1186,8,2025-07-03T06:34:58Z,5000,健康,thumbnails/FOXUsZVM95M.jpg,2,2,70.71740162037040,63.646324755679200
nU6gqsx1Plk,【健康】超級水果護腎、降尿酸！名醫曝2方法遠離洗腎：腎功能狂飆30分！ft. 洪永祥醫師｜下班經濟學588｜謝哲青、路怡珍 @TheStormMedia,25,1486.0,8,395955,6153,157,https://i.ytimg.com/vi/nU6gqsx1Plk/hqdefault.jpg,900,13,2025-06-27T10:01:31Z,2210000,健康,thumbnails/nU6gqsx1Plk.jpg,5,2,96.02996527777780,70.7879223453867
dZstPeYsSJM,【健康】白內障一定要手術？名醫曝5大前兆不可不知：一招拯救眼睛退化！ft. 張聰麒醫師｜下班經濟學584｜謝哲青、蔡尚樺 ‪@TheStormMedia,25,1388.0,8,391484,5529,97,https://i.ytimg.com/vi/dZstPeYsSJM/hqdefault.jpg,897,21,2025-06-19T10:01:08Z,2210000,健康,thumbnails/dZstPeYsSJM.jpg,6,3,100.38840856481500,61.087817540955100
Bc8Mn3pPzOg,全球十大健康肉类排行榜，鸡胸肉仅排第10，第1名堪比补品，可惜很多人不知道,27,1166.0,0,364400,3642,147,https://i.ytimg.com/vi/Bc8Mn3pPzOg/hqdefault.jpg,1317,28,2025-06-12T23:43:32Z,19300,健康,thumbnails/Bc8Mn3pPzOg.jpg,1,1,67.3753761574074,63.875481600332800
CdFGK-ihnJo,㊗️70万再生!!【40代50代✨】1ヶ月食べ続けるとカラダの内側から10歳若返る習慣食べ物5選#今日から使える健康情報館,26,60.0,24,724226,6534,36,https://i.ytimg.com/vi/CdFGK-ihnJo/hqdefault.jpg,971,10,2025-06-30T20:00:07Z,15600,健康,thumbnails/CdFGK-ihnJo.jpg,2,2,88.33477430555560,50.351703401018500
WjykuDWBgpI,【 健康グッズ 】 快感すぎるツボスリッパ🐾,22,33.0,0,656675,4384,34,https://i.ytimg.com/vi/WjykuDWBgpI/hqdefault.jpg,687,11,2025-06-29T11:14:42Z,22700,健康,thumbnails/WjykuDWBgpI.jpg,1,1,78.85321759259260,30.081191993851200
AigNMk1kcdg,絶対食べろ！腎機能を回復する食材5選   #健康  #食事 #腎機能回復,28,92.0,0,674926,14277,86,https://i.ytimg.com/vi/AigNMk1kcdg/hqdefault.jpg,432,22,2025-06-18T11:57:00Z,74500,健康,thumbnails/AigNMk1kcdg.jpg,0,0,94.77590856481480,59.224959078060500
Hf6SquzKNAY,医者が「毎日食べろ!」と言う食品５選！ #あなたの健康を守るライフハック　 #健康 #雑学  #医療 #食事  　#shorts,22,134.0,0,461776,11421,42,https://i.ytimg.com/vi/Hf6SquzKNAY/hqdefault.jpg,1329,23,2025-06-17T09:30:10Z,321000,健康,thumbnails/Hf6SquzKNAY.jpg,2,1,76.01820023148150,61.29472016911190
oZwXnBmCNMk,ママが最近まで入院してた話やろこの健康や高校での話が続々と…。お互いの本音を話し切るろこのお母さん面談をやってみたら話が止まらないwww,26,1406.0,6,273454,6093,239,https://i.ytimg.com/vi/oZwXnBmCNMk/hqdefault.jpg,1979,15,2025-06-26T08:00:50Z,341000,健康,thumbnails/oZwXnBmCNMk.jpg,4,4,80.09854166666670,68.69246943204180
yv8cFRS7tRg,臉上、手上的黑斑、老人斑，竟能擦得掉！皮膚科醫師的「私藏淡斑配方」大公開！成本不到120元，效果驚人！#老人斑 #黑斑 #雀斑 #皮膚保養 #自製面膜 #天然保養 #淡斑 #居家美容,22,1226.0,32,272188,7996,318,https://i.ytimg.com/vi/yv8cFRS7tRg/hqdefault.jpg,502,11,2025-06-29T09:34:09Z,7360,健康,thumbnails/yv8cFRS7tRg.jpg,2,2,76.76250578703700,68.41702547565360
amawT1qe6ME,誰かに話したくなる健康と人の役立つ雑学,27,495.0,7,265240,2591,44,https://i.ytimg.com/vi/amawT1qe6ME/hqdefault.jpg,186,24,2025-06-16T12:30:02Z,72000,健康,thumbnails/amawT1qe6ME.jpg,0,0,160.66434606481500,47.36281429327000
00lT8Mnn8fk,【誰かに教えたくなる健康雑学】実は糖尿病が進行中の手、ほぼ全員〇〇です,22,114.0,14,253032,780,43,https://i.ytimg.com/vi/00lT8Mnn8fk/hqdefault.jpg,173,19,2025-06-21T09:00:02Z,18200,健康,thumbnails/00lT8Mnn8fk.jpg,0,0,155.38846064814800,72.45812801978070
ijILshcsJ74,絶対食べろ！全身の炎症が消える食材5選  #健康 #栄養 #健康情報,28,82.0,0,542277,12059,62,https://i.ytimg.com/vi/ijILshcsJ74/hqdefault.jpg,310,16,2025-06-24T11:43:00Z,74500,健康,thumbnails/ijILshcsJ74.jpg,3,2,81.56266203703700,48.2500449375865
7m-iiusrxIo,9割が知らない健康雑学【実は、冷凍した◯◯を食べるとほぼみんなガンになる】,22,140.0,0,225772,1600,70,https://i.ytimg.com/vi/7m-iiusrxIo/hqdefault.jpg,404,26,2025-06-14T09:00:11Z,3500,健康,thumbnails/7m-iiusrxIo.jpg,0,0,155.30993634259300,65.1250616123766
qoypNYWJEFA,医者が毎日食べてる朝ごはん4選【驚きの健康効果】 #健康 #50代  #60代,22,29.0,10,631555,13433,7,https://i.ytimg.com/vi/qoypNYWJEFA/hqdefault.jpg,217,14,2025-06-27T04:26:09Z,6510,健康,thumbnails/qoypNYWJEFA.jpg,2,2,79.14808449074070,28.152720024024600
E7oS7RlgxRg,倪海廈：女人想要身體健康，一定要保持這裡常年是熱的#倪海廈#傷寒論#中醫#國學,22,805.0,0,219946,8204,232,https://i.ytimg.com/vi/E7oS7RlgxRg/hqdefault.jpg,106,24,2025-06-16T11:36:00Z,171000,健康,thumbnails/E7oS7RlgxRg.jpg,1,1,57.01875578703700,25.380089072154200
0rOBHJJYE1Q,ブチギレ氏原、初めての健康キャンセル界隈飯 #ブチギレ氏原 #サカモト #レビュー #アレンジ,23,56.0,0,390612,6064,25,https://i.ytimg.com/vi/0rOBHJJYE1Q/hqdefault.jpg,166,17,2025-06-24T08:00:02Z,442000,健康,thumbnails/0rOBHJJYE1Q.jpg,3,3,83.87354166666670,71.78925570833940
J7MOcHeZFh8,關節炎、三高、癌症，竟是同一病根？「萬病之源」慢性發炎，都是這5種食物惹的禍！醫師教你4招自然療法，改善體質！#慢性發炎 #腸道健康 #健康飲食 #抗發炎 #益生菌 #腸漏症 #養生 #食品安全,22,1283.0,31,214310,8338,249,https://i.ytimg.com/vi/J7MOcHeZFh8/hqdefault.jpg,482,9,2025-07-02T02:22:46Z,83900,健康,thumbnails/J7MOcHeZFh8.jpg,2,2,55.03824074074070,66.69840660831730
__qWBY7fE6I,絶対食べろ！ 血栓を排除する食べ物5選  #健康  #栄養  #食事,28,70.0,0,530406,8515,45,https://i.ytimg.com/vi/__qWBY7fE6I/hqdefault.jpg,143,24,2025-06-16T11:52:00Z,74500,健康,thumbnails/__qWBY7fE6I.jpg,2,1,68.72635416666670,45.33845321471780
F86_x4ttkgA,食後に食べないほうがよい食品５選！ #あなたの健康を守るライフハック　 #健康 #雑学  #医療 #食後　#shorts,22,148.0,0,336624,7439,89,https://i.ytimg.com/vi/F86_x4ttkgA/hqdefault.jpg,1329,20,2025-06-20T09:30:16Z,321000,健康,thumbnails/F86_x4ttkgA.jpg,3,2,91.79619791666670,51.55984912801930
7dSxGYUigII,70歲後還在做檢查?醫師說可能害死你Still Getting Checkups After 70?Doctor Says It Could Kill You#健康檢查#HealthScreening,22,1417.0,0,190872,4159,69,https://i.ytimg.com/vi/7dSxGYUigII/hqdefault.jpg,2818,24,2025-06-16T10:44:19Z,41300,健康,thumbnails/7dSxGYUigII.jpg,2,2,52.705474537037000,73.12478509844370
SDgQxyFzmzU,心臓が悪い時に出るサイン5選   #健康  #予防医学   #健康生活,28,71.0,0,378813,5236,34,https://i.ytimg.com/vi/SDgQxyFzmzU/hqdefault.jpg,289,29,2025-06-11T11:13:01Z,74500,健康,thumbnails/SDgQxyFzmzU.jpg,1,1,102.02487847222200,31.96725486698690
ehnXdRdHnao,ピロリ菌と胃の健康 #ピロリ菌 #胃がん #萎縮性胃炎 #十二指腸潰瘍,27,54.0,9,393536,4773,57,https://i.ytimg.com/vi/ehnXdRdHnao/hqdefault.jpg,2169,5,2025-07-05T09:00:53Z,503000,健康,thumbnails/ehnXdRdHnao.jpg,2,1,87.82770833333330,62.05085687447980
BYtdTbnG0dE,むしろ健康になるおやつ５選！ #あなたの健康を守るライフハック　 #健康 #雑学  #医療 #おやつ　#shorts,22,121.0,0,279728,6707,26,https://i.ytimg.com/vi/BYtdTbnG0dE/hqdefault.jpg,1329,19,2025-06-21T09:30:07Z,321000,健康,thumbnails/BYtdTbnG0dE.jpg,0,0,105.8578125,60.90120439615900
kZo8NxJL7_0,スイカと一緒に食べると危険!? NG食べ物4選 #健康 #健康習慣,22,31.0,9,549140,10478,4,https://i.ytimg.com/vi/kZo8NxJL7_0/hqdefault.jpg,231,9,2025-07-02T01:28:59Z,6510,健康,thumbnails/kZo8NxJL7_0.jpg,0,0,70.96950231481480,51.70378350527260
xjQv-8FB4TE,腎臓の健康に悪い食品５選！ #あなたの健康を守るライフハック　 #健康 #雑学  #医療 #腎臓　#shorts,22,127.0,0,294636,6980,93,https://i.ytimg.com/vi/xjQv-8FB4TE/hqdefault.jpg,1329,5,2025-07-05T09:30:36Z,321000,健康,thumbnails/xjQv-8FB4TE.jpg,1,1,69.29351273148150,58.29257480954610
k3SbQr7BnN8,【扇風機の健康雑学】実は、扇風機をつけて寝ると,26,170.0,8,181990,1242,77,https://i.ytimg.com/vi/k3SbQr7BnN8/hqdefault.jpg,353,7,2025-07-03T22:00:52Z,246,健康,thumbnails/k3SbQr7BnN8.jpg,0,0,171.94799189814800,40.7479915295631
is5PCcYdDfc,真ん中で既に苦しかった😂 #面白集 #健康 #ゲーム #不健康 #shorts,22,34.0,0,331552,4870,449,https://i.ytimg.com/vi/is5PCcYdDfc/hqdefault.jpg,0,2,2025-07-08T10:01:22Z,13200,健康,thumbnails/is5PCcYdDfc.jpg,0,0,113.63291087963000,44.26634202894260
mcAP9WgOz9I,【再投稿】オリーブ油は本当に健康的？肌の乾燥対策の盲点 #オリーブオイル #植物油 #肌の乾燥 #血行不良 #スキンケア #熊谷真実,27,49.0,11,292710,4667,73,https://i.ytimg.com/vi/mcAP9WgOz9I/hqdefault.jpg,2564,26,2025-06-14T22:15:05Z,503000,健康,thumbnails/mcAP9WgOz9I.jpg,2,1,85.84517361111110,41.77593436511690
k-p-rqBI6Cs,膵臓の健康を悪くする食品5選  #健康 #膵臓の健康  #予防医学,28,127.0,0,291392,7298,81,https://i.ytimg.com/vi/k-p-rqBI6Cs/hqdefault.jpg,170,5,2025-07-05T10:43:01Z,74500,健康,thumbnails/k-p-rqBI6Cs.jpg,1,1,76.16986111111110,55.4373729248385
p-0Sxl5Ve4I,国分太一、松岡昌宏に本性を見抜かれていた　#芸能ニュース #芸能人 #芸能 #国分太一 #活動休止 #コンプラ違反,24,58.0,0,3546993,16252,799,https://i.ytimg.com/vi/p-0Sxl5Ve4I/hqdefault.jpg,0,21,2025-06-20T04:54:32Z,6410,芸能,thumbnails/p-0Sxl5Ve4I.jpg,3,1,67.12882523148150,43.81426140936330
_FYbOPzUS8o,芸能界引退の国分にかけたキムタクの最後の言葉が切なすぎた,24,65.0,0,3093092,7086,108,https://i.ytimg.com/vi/_FYbOPzUS8o/hqdefault.jpg,144,21,2025-06-20T06:24:22Z,1850,芸能,thumbnails/_FYbOPzUS8o.jpg,11,4,72.31159722222220,68.4453122273057
8QE72KOSOuU,可愛いのにおじさんと結婚した女性芸能人トップ5 #芸能人 #芸能 #雑学 #ランキング #佐久間由依 #伊藤沙莉 #高橋みなみ #蜂谷晏海 #香椎由宇 #オズワルド #井戸田潤 #綾野剛,22,60.0,0,2655870,11573,459,https://i.ytimg.com/vi/8QE72KOSOuU/hqdefault.jpg,0,24,2025-06-16T10:20:00Z,21900,芸能,thumbnails/8QE72KOSOuU.jpg,3,2,104.94269097222200,31.952740215360700
L1h44gZkcaU,鈴木拓の芸能界最強説を検証したら、その人生がヤバすぎた,17,1366.0,3,1462412,13084,746,https://i.ytimg.com/vi/L1h44gZkcaU/hqdefault.jpg,234,22,2025-06-18T11:00:38Z,518000,芸能,thumbnails/L1h44gZkcaU.jpg,2,1,61.00546875,47.95002083238910
I6C4csUML2g,ノブが芸能界とは何かを佐久間宣行お墨付きの福留光帆に説教 #ノブの好感度を下げておこう 『 #チャンスの時間 #320 』#ABEMA で無料配信中 #千鳥 #ノブ #大悟,23,499.0,65,1435653,10640,814,https://i.ytimg.com/vi/I6C4csUML2g/hqdefault.jpg,2664,1,2025-07-09T09:00:22Z,678000,芸能,thumbnails/I6C4csUML2g.jpg,4,2,101.05196180555600,43.678317072738300
WUSUfVS7MYA,【トーク】福留光帆 会ってみたらすごかった芸能人ベスト8！超大物MC・あの売れっ子仲良し芸人・大御所俳優など,24,2266.0,13,1353866,22607,1659,https://i.ytimg.com/vi/WUSUfVS7MYA/hqdefault.jpg,3167,26,2025-06-14T10:00:49Z,2800000,芸能,thumbnails/WUSUfVS7MYA.jpg,2,1,93.28088541666670,96.14879859758020
FSi9r_Pe22o,芸能人レベルで可愛すぎる女子ゴルファートップ5 #芸能人 #芸能 #雑学 #ランキング #竹村真琴 #江口紗代 #柏原明日架 #臼井麗香 #アンソヒョン #ゴルフ,22,60.0,0,2278303,11320,331,https://i.ytimg.com/vi/FSi9r_Pe22o/hqdefault.jpg,0,26,2025-06-14T10:00:26Z,21900,芸能,thumbnails/FSi9r_Pe22o.jpg,3,2,92.09510416666670,41.97315500594760
-P0SKfo99Rg,【浜田幸一】【ハマコー】#浜田幸一 #ハマコー #実話 #shorts  #shortvideo  #short #芸能ネタ #news #雑学 #芸能人 #昭和  #part14,22,38.0,0,2173644,14633,425,https://i.ytimg.com/vi/-P0SKfo99Rg/hqdefault.jpg,0,17,2025-06-23T09:15:00Z,48500,芸能,thumbnails/-P0SKfo99Rg.jpg,6,3,46.22738425925930,27.169677403736000
F-Piz-K9HCg,祝福されなかったジャニーズの結婚3選 #芸能 #芸能人 #ジャニーズ #shorts,24,59.0,0,2247183,4105,153,https://i.ytimg.com/vi/F-Piz-K9HCg/hqdefault.jpg,0,29,2025-06-11T11:00:34Z,10700,芸能,thumbnails/F-Piz-K9HCg.jpg,3,1,87.2046412037037,47.13216107643540
XYI6npGwQVI,国民的ドラマ主演女優、伝説の不倫とともに芸能界から消えた理由,24,39.0,0,2241300,57017,75,https://i.ytimg.com/vi/XYI6npGwQVI/hqdefault.jpg,30,11,2025-06-29T22:45:03Z,11400,芸能,thumbnails/XYI6npGwQVI.jpg,1,1,75.89740740740740,30.01679151089200
BD82olVKORc,㊗️100万再生！マツコデラックスが○ぬほど嫌いな有名人3選,22,59.0,0,1784104,21285,271,https://i.ytimg.com/vi/BD82olVKORc/hqdefault.jpg,31,25,2025-06-15T15:25:08Z,10900,芸能,thumbnails/BD82olVKORc.jpg,7,2,53.65927083333330,22.35602778199070
Bw3moslKhQE,芸能界の熱愛・スキャンダル・借金・肉体関係を総ざらい！古本週刊誌ゴシップクイズ開催！！,23,2309.0,10,1003726,9531,669,https://i.ytimg.com/vi/Bw3moslKhQE/hqdefault.jpg,204,26,2025-06-14T10:00:16Z,1500000,芸能,thumbnails/Bw3moslKhQE.jpg,3,2,82.18465277777780,95.36573996461220
6PYyxpxc_wU,1987年、人気を誇る一方、芸能界を誘い実態はA◯に斡旋する業者や、若者の間で簡単に手に入ってしまうブツが一部蔓延する側面があった。#クラブあるある#クラブのある生活#クラブ#パリピ#代表#セルーソ,24,90.0,0,1781882,30895,165,https://i.ytimg.com/vi/6PYyxpxc_wU/hqdefault.jpg,0,15,2025-06-25T15:43:46Z,409000,芸能,thumbnails/6PYyxpxc_wU.jpg,5,3,69.51315393518520,20.320554788339400
Vmuy54aBzxQ,【驚愕】遠野なぎこが変わり果てた姿で死去していた真相…自ら命を絶つほどに追い込んだ男の正体に驚きを隠せない！母からも愛人からも虐待を受け続けた女優の残した遺言に言葉を失う！,22,906.0,14,793341,4990,235,https://i.ytimg.com/vi/Vmuy54aBzxQ/hqdefault.jpg,176,6,2025-07-04T10:54:23Z,122000,芸能,thumbnails/Vmuy54aBzxQ.jpg,3,2,93.17763310185190,80.61146286626920
TUU5K0gBmFM,仮面ライダーに変身したことがある芸人５選！ #雑学 #芸人 #お笑い芸人 #芸能人 #芸能 #芸能界 #有名人 #女優 #プチ知識,24,60.0,0,1549086,14664,300,https://i.ytimg.com/vi/TUU5K0gBmFM/hqdefault.jpg,0,11,2025-06-29T22:00:36Z,13400,芸能,thumbnails/TUU5K0gBmFM.jpg,1,1,82.67774305555560,43.941974933016100
0-yaqP7Usbg,【注目】実はすっぴんが衝撃だった芸能人まとめ#shorts #芸能人 #芸能,22,61.0,0,1462651,1790,97,https://i.ytimg.com/vi/0-yaqP7Usbg/hqdefault.jpg,0,2,2025-07-08T09:00:01Z,138000,芸能,thumbnails/0-yaqP7Usbg.jpg,7,3,85.65921875,23.994747521110800
ea-3C-bK4fs,【トーク】アンガールズ田中 芸能界天下取り将棋！絶対に欠かせない男性アイドル・超安定の実力者・バラエティ界に復帰してほしいあの女優,24,1962.0,13,686314,9299,538,https://i.ytimg.com/vi/ea-3C-bK4fs/hqdefault.jpg,3195,22,2025-06-18T10:01:08Z,2800000,芸能,thumbnails/ea-3C-bK4fs.jpg,1,1,103.65465277777800,82.21002886937940
54fZAkZJ_Bo,【注目】歴史上の人物と完全一致した有名人まとめ#shorts #芸能人 #芸能,22,105.0,0,1293016,5210,182,https://i.ytimg.com/vi/54fZAkZJ_Bo/hqdefault.jpg,0,27,2025-06-13T12:26:59Z,138000,芸能,thumbnails/54fZAkZJ_Bo.jpg,4,1,74.80713541666670,22.351717541849400
OpJDKHpb7YM,ロンブー解散の本当の理由がヤバいw  #芸能ニュース #芸能人 #ロンブー #田村淳,24,57.0,0,1199642,3317,325,https://i.ytimg.com/vi/OpJDKHpb7YM/hqdefault.jpg,0,16,2025-06-24T23:02:43Z,6410,芸能,thumbnails/OpJDKHpb7YM.jpg,2,1,61.26329282407410,42.80023001239300
osyEjUx506o,実際にヤクザの娘だった美しい女性芸能人5選 #ヤクザの娘 #美しい女性芸能人,22,120.0,0,982108,5351,109,https://i.ytimg.com/vi/osyEjUx506o/hqdefault.jpg,0,28,2025-06-12T12:15:08Z,3690,芸能,thumbnails/osyEjUx506o.jpg,3,1,68.63908564814820,22.92260469996440
mFFMdyM6gnA,実は現在生活保護を受けている元芸能人5選#芸能人 #ジャンポケ斉藤 #shorts,22,100.0,0,1039387,4376,79,https://i.ytimg.com/vi/mFFMdyM6gnA/hqdefault.jpg,0,25,2025-06-15T09:01:08Z,2390,芸能,thumbnails/mFFMdyM6gnA.jpg,1,1,56.99028935185190,58.059531022818900
